id,codigo_municipio,codigo_estado,nombre_municipio
sat_municipio_1790,117,OAX,San Bartolomé Loxicha
sat_municipio_1791,117,PUE,Rafael Lara Grajales
sat_municipio_1792,117,VER,Omealca
sat_municipio_1793,118,CHP,San Andrés Duraznal
sat_municipio_1794,118,JAL,Yahualica de González Gallo
sat_municipio_1795,118,MEX,Zinacantepec
sat_municipio_1796,118,OAX,San Bartolomé Quialana
sat_municipio_1797,118,PUE,Los Reyes de Juárez
sat_municipio_1798,118,VER,Orizaba
sat_municipio_1799,119,CHP,Santiago el Pinar
sat_municipio_1800,119,JAL,Zacoalco de Torres
sat_municipio_1801,119,MEX,Zumpahuacán
sat_municipio_1802,119,OAX,San Bartolomé Yucuañe
sat_municipio_1803,119,PUE,San Andrés Cholula
sat_municipio_1804,119,VER,Otatitlán
sat_municipio_1805,120,JAL,Zapopan
sat_municipio_1806,120,MEX,Zumpango
sat_municipio_1807,120,OAX,San Bartolomé Zoogocho
sat_municipio_1808,120,PUE,San Antonio Cañada
sat_municipio_1809,120,VER,Oteapan
sat_municipio_1810,121,JAL,Zapotiltic
sat_municipio_1811,121,MEX,Cuautitlán Izcalli
sat_municipio_1812,121,OAX,San Bartolo Soyaltepec
sat_municipio_1813,121,PUE,San Diego la Mesa Tochimiltzingo
sat_municipio_1814,121,VER,Ozuluama de Mascareñas
sat_municipio_1815,122,JAL,Zapotitlán de Vadillo
sat_municipio_1816,122,MEX,Valle de Chalco Solidaridad
sat_municipio_1817,122,OAX,San Bartolo Yautepec
sat_municipio_1818,122,PUE,San Felipe Teotlalcingo
sat_municipio_1819,122,VER,Pajapan
sat_municipio_1820,123,JAL,Zapotlán del Rey
sat_municipio_1821,123,MEX,Luvianos
sat_municipio_1822,123,OAX,San Bernardo Mixtepec
sat_municipio_1823,123,PUE,San Felipe Tepatlán
sat_municipio_1824,123,VER,Pánuco
sat_municipio_1825,124,JAL,Zapotlanejo
sat_municipio_1826,124,MEX,San José del Rincón
sat_municipio_1827,124,OAX,San Blas Atempa
sat_municipio_1828,124,PUE,San Gabriel Chilac
sat_municipio_1829,124,VER,Papantla
sat_municipio_1830,125,JAL,San Ignacio Cerro Gordo
sat_municipio_1831,125,MEX,Tonanitla
sat_municipio_1832,125,OAX,San Carlos Yautepec
sat_municipio_1833,125,PUE,San Gregorio Atzompa
sat_municipio_1834,125,VER,Paso del Macho
sat_municipio_1835,126,OAX,San Cristóbal Amatlán
sat_municipio_1836,126,PUE,San Jerónimo Tecuanipan
sat_municipio_1837,126,VER,Paso de Ovejas
sat_municipio_1838,127,OAX,San Cristóbal Amoltepec
sat_municipio_1839,127,PUE,San Jerónimo Xayacatlán
sat_municipio_1840,127,VER,La Perla
sat_municipio_1841,128,OAX,San Cristóbal Lachirioag
sat_municipio_1842,128,PUE,San José Chiapa
sat_municipio_1843,128,VER,Perote
sat_municipio_1844,129,OAX,San Cristóbal Suchixtlahuaca
sat_municipio_1845,129,PUE,San José Miahuatlán
sat_municipio_1846,129,VER,Platón Sánchez
sat_municipio_1847,130,OAX,San Dionisio del Mar
sat_municipio_1848,130,PUE,San Juan Atenco
sat_municipio_1849,130,VER,Playa Vicente
sat_municipio_1850,131,OAX,San Dionisio Ocotepec
sat_municipio_1851,131,PUE,San Juan Atzompa
sat_municipio_1852,131,VER,Poza Rica de Hidalgo
sat_municipio_1853,132,OAX,San Dionisio Ocotlán
sat_municipio_1854,132,PUE,San Martín Texmelucan
sat_municipio_1855,132,VER,Las Vigas de Ramírez
sat_municipio_1856,133,OAX,San Esteban Atatlahuca
sat_municipio_1857,133,PUE,San Martín Totoltepec
sat_municipio_1858,133,VER,Pueblo Viejo
sat_municipio_1859,134,OAX,San Felipe Jalapa de Díaz
sat_municipio_1860,134,PUE,San Matías Tlalancaleca
sat_municipio_1861,134,VER,Puente Nacional
sat_municipio_1862,135,OAX,San Felipe Tejalápam
sat_municipio_1863,135,PUE,San Miguel Ixitlán
sat_municipio_1864,135,VER,Rafael Delgado
sat_municipio_1865,136,OAX,San Felipe Usila
sat_municipio_1866,136,PUE,San Miguel Xoxtla
sat_municipio_1867,136,VER,Rafael Lucio
sat_municipio_1868,137,OAX,San Francisco Cahuacuá
sat_municipio_1869,137,PUE,San Nicolás Buenos Aires
sat_municipio_1870,137,VER,Los Reyes
sat_municipio_1871,138,OAX,San Francisco Cajonos
sat_municipio_1872,138,PUE,San Nicolás de los Ranchos
sat_municipio_1873,138,VER,Río Blanco
sat_municipio_1874,139,OAX,San Francisco Chapulapa
sat_municipio_1875,139,PUE,San Pablo Anicano
sat_municipio_1876,139,VER,Saltabarranca
sat_municipio_1877,140,OAX,San Francisco Chindúa
sat_municipio_1878,140,PUE,San Pedro Cholula
sat_municipio_1879,140,VER,San Andrés Tenejapan
sat_municipio_1880,141,OAX,San Francisco del Mar
sat_municipio_1881,141,PUE,San Pedro Yeloixtlahuaca
sat_municipio_1882,141,VER,San Andrés Tuxtla
sat_municipio_1883,142,OAX,San Francisco Huehuetlán
sat_municipio_1884,142,PUE,San Salvador el Seco
sat_municipio_1885,142,VER,San Juan Evangelista
sat_municipio_1886,143,OAX,San Francisco Ixhuatán
sat_municipio_1887,143,PUE,San Salvador el Verde
sat_municipio_1888,143,VER,Santiago Tuxtla
sat_municipio_1889,144,OAX,San Francisco Jaltepetongo
sat_municipio_1890,144,PUE,San Salvador Huixcolotla
sat_municipio_1891,144,VER,Sayula de Alemán
sat_municipio_1892,145,OAX,San Francisco Lachigoló
sat_municipio_1893,145,PUE,San Sebastián Tlacotepec
sat_municipio_1894,145,VER,Soconusco
sat_municipio_1895,146,OAX,San Francisco Logueche
sat_municipio_1896,146,PUE,Santa Catarina Tlaltempan
sat_municipio_1897,146,VER,Sochiapa
sat_municipio_1898,147,OAX,San Francisco Nuxaño
sat_municipio_1899,147,PUE,Santa Inés Ahuatempan
sat_municipio_1900,147,VER,Soledad Atzompa
sat_municipio_1901,148,OAX,San Francisco Ozolotepec
sat_municipio_1902,148,PUE,Santa Isabel Cholula
sat_municipio_1903,148,VER,Soledad de Doblado
sat_municipio_1904,149,OAX,San Francisco Sola
sat_municipio_1905,149,PUE,Santiago Miahuatlán
sat_municipio_1906,149,VER,Soteapan
sat_municipio_1907,150,OAX,San Francisco Telixtlahuaca
sat_municipio_1908,150,PUE,Huehuetlán el Grande
sat_municipio_1909,150,VER,Tamalín
sat_municipio_1910,151,OAX,San Francisco Teopan
sat_municipio_1911,151,PUE,Santo Tomás Hueyotlipan
sat_municipio_1912,151,VER,Tamiahua
sat_municipio_1913,152,OAX,San Francisco Tlapancingo
sat_municipio_1914,152,PUE,Soltepec
sat_municipio_1915,152,VER,Tampico Alto
sat_municipio_1916,153,OAX,San Gabriel Mixtepec
sat_municipio_1917,153,PUE,Tecali de Herrera
sat_municipio_1918,153,VER,Tancoco
sat_municipio_1919,154,OAX,San Ildefonso Amatlán
sat_municipio_1920,154,PUE,Tecamachalco
sat_municipio_1921,154,VER,Tantima
sat_municipio_1922,155,OAX,San Ildefonso Sola
sat_municipio_1923,155,PUE,Tecomatlán
sat_municipio_1924,155,VER,Tantoyuca
sat_municipio_1925,156,OAX,San Ildefonso Villa Alta
sat_municipio_1926,156,PUE,Tehuacán
sat_municipio_1927,156,VER,Tatatila
sat_municipio_1928,157,OAX,San Jacinto Amilpas
sat_municipio_1929,157,PUE,Tehuitzingo
sat_municipio_1930,157,VER,Castillo de Teayo
sat_municipio_1931,158,OAX,San Jacinto Tlacotepec
sat_municipio_1932,158,PUE,Tenampulco
sat_municipio_1933,158,VER,Tecolutla
sat_municipio_1934,159,OAX,San Jerónimo Coatlán
sat_municipio_1935,159,PUE,Teopantlán
sat_municipio_1936,159,VER,Tehuipango
sat_municipio_1937,160,OAX,San Jerónimo Silacayoapilla
sat_municipio_1938,160,PUE,Teotlalco
sat_municipio_1939,160,VER,Álamo Temapache
sat_municipio_1940,161,OAX,San Jerónimo Sosola
sat_municipio_1941,161,PUE,Tepanco de López
sat_municipio_1942,161,VER,Tempoal
sat_municipio_1943,162,OAX,San Jerónimo Taviche
sat_municipio_1944,162,PUE,Tepango de Rodríguez
sat_municipio_1945,162,VER,Tenampa
sat_municipio_1946,163,OAX,San Jerónimo Tecóatl
sat_municipio_1947,163,PUE,Tepatlaxco de Hidalgo
sat_municipio_1948,163,VER,Tenochtitlán
sat_municipio_1949,164,OAX,San Jorge Nuchita
sat_municipio_1950,164,PUE,Tepeaca
sat_municipio_1951,164,VER,Teocelo
sat_municipio_1952,165,OAX,San José Ayuquila
sat_municipio_1953,165,PUE,Tepemaxalco
sat_municipio_1954,165,VER,Tepatlaxco
sat_municipio_1955,166,OAX,San José Chiltepec
sat_municipio_1956,166,PUE,Tepeojuma
sat_municipio_1957,166,VER,Tepetlán
sat_municipio_1958,167,OAX,San José del Peñasco
sat_municipio_1959,167,PUE,Tepetzintla
sat_municipio_1960,167,VER,Tepetzintla
sat_municipio_1961,168,OAX,San José Estancia Grande
sat_municipio_1962,168,PUE,Tepexco
sat_municipio_1963,168,VER,Tequila
sat_municipio_1964,169,OAX,San José Independencia
sat_municipio_1965,169,PUE,Tepexi de Rodríguez
sat_municipio_1966,169,VER,José Azueta
sat_municipio_1967,170,OAX,San José Lachiguiri
sat_municipio_1968,170,PUE,Tepeyahualco
sat_municipio_1969,170,VER,Texcatepec
sat_municipio_1970,171,OAX,San José Tenango
sat_municipio_1971,171,PUE,Tepeyahualco de Cuauhtémoc
sat_municipio_1972,171,VER,Texhuacán
sat_municipio_1973,172,OAX,San Juan Achiutla
sat_municipio_1974,172,PUE,Tetela de Ocampo
sat_municipio_1975,172,VER,Texistepec
sat_municipio_1976,173,OAX,San Juan Atepec
sat_municipio_1977,173,PUE,Teteles de Avila Castillo
sat_municipio_1978,173,VER,Tezonapa
sat_municipio_1979,174,OAX,Ánimas Trujano
sat_municipio_1980,174,PUE,Teziutlán
sat_municipio_1981,174,VER,Tierra Blanca
sat_municipio_1982,175,OAX,San Juan Bautista Atatlahuca
sat_municipio_1983,175,PUE,Tianguismanalco
sat_municipio_1984,175,VER,Tihuatlán
sat_municipio_1985,176,OAX,San Juan Bautista Coixtlahuaca
sat_municipio_1986,176,PUE,Tilapa
sat_municipio_1987,176,VER,Tlacojalpan
sat_municipio_1988,177,OAX,San Juan Bautista Cuicatlán
sat_municipio_1989,177,PUE,Tlacotepec de Benito Juárez
sat_municipio_1990,177,VER,Tlacolulan
sat_municipio_1991,178,OAX,San Juan Bautista Guelache
sat_municipio_1992,178,PUE,Tlacuilotepec
sat_municipio_1993,178,VER,Tlacotalpan
sat_municipio_1994,179,OAX,San Juan Bautista Jayacatlán
sat_municipio_1995,179,PUE,Tlachichuca
sat_municipio_1996,179,VER,Tlacotepec de Mejía
sat_municipio_1997,180,OAX,San Juan Bautista Lo de Soto
sat_municipio_1998,180,PUE,Tlahuapan
sat_municipio_1999,180,VER,Tlachichilco
sat_municipio_2000,181,OAX,San Juan Bautista Suchitepec
sat_municipio_2001,181,PUE,Tlaltenango
sat_municipio_2002,181,VER,Tlalixcoyan
sat_municipio_2003,182,OAX,San Juan Bautista Tlacoatzintepec
sat_municipio_2004,182,PUE,Tlanepantla
sat_municipio_2005,182,VER,Tlalnelhuayocan
sat_municipio_2006,183,OAX,San Juan Bautista Tlachichilco
sat_municipio_2007,183,PUE,Tlaola
sat_municipio_2008,183,VER,Tlapacoyan
sat_municipio_2009,184,OAX,San Juan Bautista Tuxtepec
sat_municipio_2010,184,PUE,Tlapacoya
sat_municipio_2011,184,VER,Tlaquilpa
sat_municipio_2012,185,OAX,San Juan Cacahuatepec
sat_municipio_2013,185,PUE,Tlapanalá
sat_municipio_2014,185,VER,Tlilapan
sat_municipio_2015,186,OAX,San Juan Cieneguilla
sat_municipio_2016,186,PUE,Tlatlauquitepec
sat_municipio_2017,186,VER,Tomatlán
sat_municipio_2018,187,OAX,San Juan Coatzóspam
sat_municipio_2019,187,PUE,Tlaxco
sat_municipio_2020,187,VER,Tonayán
sat_municipio_2021,188,OAX,San Juan Colorado
sat_municipio_2022,188,PUE,Tochimilco
sat_municipio_2023,188,VER,Totutla
sat_municipio_2024,189,OAX,San Juan Comaltepec
sat_municipio_2025,189,PUE,Tochtepec
sat_municipio_2026,189,VER,Tuxpan
sat_municipio_2027,190,OAX,San Juan Cotzocón
sat_municipio_2028,190,PUE,Totoltepec de Guerrero
sat_municipio_2029,190,VER,Tuxtilla
sat_municipio_2030,191,OAX,San Juan Chicomezúchil
sat_municipio_2031,191,PUE,Tulcingo
sat_municipio_2032,191,VER,Ursulo Galván
sat_municipio_2033,192,OAX,San Juan Chilateca
sat_municipio_2034,192,PUE,Tuzamapan de Galeana
sat_municipio_2035,192,VER,Vega de Alatorre
sat_municipio_2036,193,OAX,San Juan del Estado
sat_municipio_2037,193,PUE,Tzicatlacoyan
sat_municipio_2038,193,VER,Veracruz
sat_municipio_2039,194,OAX,San Juan del Río
sat_municipio_2040,194,PUE,Venustiano Carranza
sat_municipio_2041,194,VER,Villa Aldama
sat_municipio_2042,195,OAX,San Juan Diuxi
sat_municipio_2043,195,PUE,Vicente Guerrero
sat_municipio_2044,195,VER,Xoxocotla
sat_municipio_2045,196,OAX,San Juan Evangelista Analco
sat_municipio_2046,196,PUE,Xayacatlán de Bravo
sat_municipio_2047,196,VER,Yanga
sat_municipio_2048,197,OAX,San Juan Guelavía
sat_municipio_2049,197,PUE,Xicotepec
sat_municipio_2050,197,VER,Yecuatla
sat_municipio_2051,198,OAX,San Juan Guichicovi
sat_municipio_2052,198,PUE,Xicotlán
sat_municipio_2053,198,VER,Zacualpan
sat_municipio_2054,199,OAX,San Juan Ihualtepec
sat_municipio_2055,199,PUE,Xiutetelco
sat_municipio_2056,199,VER,Zaragoza
sat_municipio_2057,200,OAX,San Juan Juquila Mixes
sat_municipio_2058,200,PUE,Xochiapulco
sat_municipio_2059,200,VER,Zentla
sat_municipio_2060,201,OAX,San Juan Juquila Vijanos
sat_municipio_2061,201,PUE,Xochiltepec
sat_municipio_2062,201,VER,Zongolica
sat_municipio_2063,202,OAX,San Juan Lachao
sat_municipio_2064,202,PUE,Xochitlán de Vicente Suárez
sat_municipio_2065,202,VER,Zontecomatlán de López y Fuentes
sat_municipio_2066,203,OAX,San Juan Lachigalla
sat_municipio_2067,203,PUE,Xochitlán Todos Santos
sat_municipio_2068,203,VER,Zozocolco de Hidalgo
sat_municipio_2069,204,OAX,San Juan Lajarcia
sat_municipio_2070,204,PUE,Yaonáhuac
sat_municipio_2071,204,VER,Agua Dulce
sat_municipio_2072,205,OAX,San Juan Lalana
sat_municipio_2073,205,PUE,Yehualtepec
sat_municipio_2074,205,VER,El Higo
sat_municipio_2075,206,OAX,San Juan de los Cués
sat_municipio_2076,206,PUE,Zacapala
sat_municipio_2077,206,VER,Nanchital de Lázaro Cárdenas del Río
sat_municipio_2078,207,OAX,San Juan Mazatlán
sat_municipio_2079,207,PUE,Zacapoaxtla
sat_municipio_2080,207,VER,Tres Valles
sat_municipio_2081,208,OAX,San Juan Mixtepec -Dto. 08 -
sat_municipio_2082,208,PUE,Zacatlán
sat_municipio_2083,208,VER,Carlos A. Carrillo
sat_municipio_2084,209,OAX,San Juan Mixtepec -Dto. 26 -
sat_municipio_2085,209,PUE,Zapotitlán
sat_municipio_2086,209,VER,Tatahuicapan de Juárez
sat_municipio_2087,210,OAX,San Juan Ñumí
sat_municipio_2088,210,PUE,Zapotitlán de Méndez
sat_municipio_2089,210,VER,Uxpanapa
sat_municipio_2090,211,OAX,San Juan Ozolotepec
sat_municipio_2091,211,PUE,Zaragoza
sat_municipio_2092,211,VER,San Rafael
sat_municipio_2093,212,OAX,San Juan Petlapa
sat_municipio_2094,212,PUE,Zautla
sat_municipio_2095,212,VER,Santiago Sochiapan
sat_municipio_2096,213,OAX,San Juan Quiahije
sat_municipio_2097,213,PUE,Zihuateutla
sat_municipio_2098,214,OAX,San Juan Quiotepec
sat_municipio_2099,214,PUE,Zinacatepec
sat_municipio_2100,215,OAX,San Juan Sayultepec
sat_municipio_2101,215,PUE,Zongozotla
sat_municipio_2102,216,OAX,San Juan Tabaá
sat_municipio_2103,216,PUE,Zoquiapan
sat_municipio_2104,217,OAX,San Juan Tamazola
sat_municipio_2105,217,PUE,Zoquitlán
sat_municipio_2106,218,OAX,San Juan Teita
sat_municipio_2107,219,OAX,San Juan Teitipac
sat_municipio_2108,220,OAX,San Juan Tepeuxila
sat_municipio_2109,221,OAX,San Juan Teposcolula
sat_municipio_2110,222,OAX,San Juan Yaeé
sat_municipio_2111,223,OAX,San Juan Yatzona
sat_municipio_2112,224,OAX,San Juan Yucuita
sat_municipio_2113,225,OAX,San Lorenzo
sat_municipio_2114,226,OAX,San Lorenzo Albarradas
sat_municipio_2115,227,OAX,San Lorenzo Cacaotepec
sat_municipio_2116,228,OAX,San Lorenzo Cuaunecuiltitla
sat_municipio_2117,229,OAX,San Lorenzo Texmelúcan
sat_municipio_2118,230,OAX,San Lorenzo Victoria
sat_municipio_2119,231,OAX,San Lucas Camotlán
sat_municipio_2120,232,OAX,San Lucas Ojitlán
sat_municipio_2121,233,OAX,San Lucas Quiaviní
sat_municipio_2122,234,OAX,San Lucas Zoquiápam
sat_municipio_2123,235,OAX,San Luis Amatlán
sat_municipio_2124,236,OAX,San Marcial Ozolotepec
sat_municipio_2125,237,OAX,San Marcos Arteaga
sat_municipio_2126,238,OAX,San Martín de los Cansecos
sat_municipio_2127,239,OAX,San Martín Huamelúlpam
sat_municipio_2128,240,OAX,San Martín Itunyoso
sat_municipio_2129,241,OAX,San Martín Lachilá
sat_municipio_2130,242,OAX,San Martín Peras
sat_municipio_2131,243,OAX,San Martín Tilcajete
sat_municipio_2132,244,OAX,San Martín Toxpalan
sat_municipio_2133,245,OAX,San Martín Zacatepec
sat_municipio_2134,246,OAX,San Mateo Cajonos
sat_municipio_2135,247,OAX,Capulálpam de Méndez
sat_municipio_2136,248,OAX,San Mateo del Mar
sat_municipio_2137,249,OAX,San Mateo Yoloxochitlán
sat_municipio_2138,250,OAX,San Mateo Etlatongo
sat_municipio_2139,251,OAX,San Mateo Nejápam
sat_municipio_2140,252,OAX,San Mateo Peñasco
sat_municipio_2141,253,OAX,San Mateo Piñas
sat_municipio_2142,254,OAX,San Mateo Río Hondo
sat_municipio_2143,255,OAX,San Mateo Sindihui
sat_municipio_2144,256,OAX,San Mateo Tlapiltepec
sat_municipio_2145,257,OAX,San Melchor Betaza
sat_municipio_2146,258,OAX,San Miguel Achiutla
sat_municipio_2147,259,OAX,San Miguel Ahuehuetitlán
sat_municipio_2148,260,OAX,San Miguel Aloápam
sat_municipio_2149,261,OAX,San Miguel Amatitlán
sat_municipio_2150,262,OAX,San Miguel Amatlán
sat_municipio_2151,263,OAX,San Miguel Coatlán
sat_municipio_2152,264,OAX,San Miguel Chicahua
sat_municipio_2153,265,OAX,San Miguel Chimalapa
sat_municipio_2154,266,OAX,San Miguel del Puerto
sat_municipio_2155,267,OAX,San Miguel del Río
sat_municipio_2156,268,OAX,San Miguel Ejutla
sat_municipio_2157,269,OAX,San Miguel el Grande
sat_municipio_2158,270,OAX,San Miguel Huautla
sat_municipio_2159,271,OAX,San Miguel Mixtepec
sat_municipio_2160,272,OAX,San Miguel Panixtlahuaca
sat_municipio_2161,273,OAX,San Miguel Peras
sat_municipio_2162,274,OAX,San Miguel Piedras
sat_municipio_2163,275,OAX,San Miguel Quetzaltepec
sat_municipio_2164,276,OAX,San Miguel Santa Flor
sat_municipio_2165,277,OAX,Villa Sola de Vega
sat_municipio_2166,278,OAX,San Miguel Soyaltepec
sat_municipio_2167,279,OAX,San Miguel Suchixtepec
sat_municipio_2168,280,OAX,Villa Talea de Castro
sat_municipio_2169,281,OAX,San Miguel Tecomatlán
sat_municipio_2170,282,OAX,San Miguel Tenango
sat_municipio_2171,283,OAX,San Miguel Tequixtepec
sat_municipio_2172,284,OAX,San Miguel Tilquiápam
sat_municipio_2173,285,OAX,San Miguel Tlacamama
sat_municipio_2174,286,OAX,San Miguel Tlacotepec
sat_municipio_2175,287,OAX,San Miguel Tulancingo
sat_municipio_2176,288,OAX,San Miguel Yotao
sat_municipio_2177,289,OAX,San Nicolás
sat_municipio_2178,290,OAX,San Nicolás Hidalgo
sat_municipio_2179,291,OAX,San Pablo Coatlán
sat_municipio_2180,292,OAX,San Pablo Cuatro Venados
sat_municipio_2181,293,OAX,San Pablo Etla
sat_municipio_2182,294,OAX,San Pablo Huitzo
sat_municipio_2183,295,OAX,San Pablo Huixtepec
sat_municipio_2184,296,OAX,San Pablo Macuiltianguis
sat_municipio_2185,297,OAX,San Pablo Tijaltepec
sat_municipio_2186,298,OAX,San Pablo Villa de Mitla
sat_municipio_2187,299,OAX,San Pablo Yaganiza
sat_municipio_2188,300,OAX,San Pedro Amuzgos
sat_municipio_2189,301,OAX,San Pedro Apóstol
sat_municipio_2190,302,OAX,San Pedro Atoyac
sat_municipio_2191,303,OAX,San Pedro Cajonos
sat_municipio_2192,304,OAX,San Pedro Coxcaltepec Cántaros
sat_municipio_2193,305,OAX,San Pedro Comitancillo
sat_municipio_2194,306,OAX,San Pedro el Alto
sat_municipio_2195,307,OAX,San Pedro Huamelula
sat_municipio_2196,308,OAX,San Pedro Huilotepec
sat_municipio_2197,309,OAX,San Pedro Ixcatlán
sat_municipio_2198,310,OAX,San Pedro Ixtlahuaca
sat_municipio_2199,311,OAX,San Pedro Jaltepetongo
sat_municipio_2200,312,OAX,San Pedro Jicayán
sat_municipio_2201,313,OAX,San Pedro Jocotipac
sat_municipio_2202,314,OAX,San Pedro Juchatengo
sat_municipio_2203,315,OAX,San Pedro Mártir
sat_municipio_2204,316,OAX,San Pedro Mártir Quiechapa
sat_municipio_2205,317,OAX,San Pedro Mártir Yucuxaco
sat_municipio_2206,318,OAX,San Pedro Mixtepec -Dto. 22 -
sat_municipio_2207,319,OAX,San Pedro Mixtepec -Dto. 26 -
sat_municipio_2208,320,OAX,San Pedro Molinos
sat_municipio_2209,321,OAX,San Pedro Nopala
sat_municipio_2210,322,OAX,San Pedro Ocopetatillo
sat_municipio_2211,323,OAX,San Pedro Ocotepec
sat_municipio_2212,324,OAX,San Pedro Pochutla
sat_municipio_2213,325,OAX,San Pedro Quiatoni
sat_municipio_2214,326,OAX,San Pedro Sochiápam
sat_municipio_2215,327,OAX,San Pedro Tapanatepec
sat_municipio_2216,328,OAX,San Pedro Taviche
sat_municipio_2217,329,OAX,San Pedro Teozacoalco
sat_municipio_2218,330,OAX,San Pedro Teutila
sat_municipio_2219,331,OAX,San Pedro Tidaá
sat_municipio_2220,332,OAX,San Pedro Topiltepec
sat_municipio_2221,333,OAX,San Pedro Totolápam
sat_municipio_2222,334,OAX,Villa de Tututepec de Melchor Ocampo
sat_municipio_2223,335,OAX,San Pedro Yaneri
sat_municipio_2224,336,OAX,San Pedro Yólox
sat_municipio_2225,337,OAX,San Pedro y San Pablo Ayutla
sat_municipio_2226,338,OAX,Villa de Etla
sat_municipio_2227,339,OAX,San Pedro y San Pablo Teposcolula
sat_municipio_2228,340,OAX,San Pedro y San Pablo Tequixtepec
sat_municipio_2229,341,OAX,San Pedro Yucunama
sat_municipio_2230,342,OAX,San Raymundo Jalpan
sat_municipio_2231,343,OAX,San Sebastián Abasolo
sat_municipio_2232,344,OAX,San Sebastián Coatlán
sat_municipio_2233,345,OAX,San Sebastián Ixcapa
sat_municipio_2234,346,OAX,San Sebastián Nicananduta
sat_municipio_2235,347,OAX,San Sebastián Río Hondo
sat_municipio_2236,348,OAX,San Sebastián Tecomaxtlahuaca
sat_municipio_2237,349,OAX,San Sebastián Teitipac
sat_municipio_2238,350,OAX,San Sebastián Tutla
sat_municipio_2239,351,OAX,San Simón Almolongas
sat_municipio_2240,352,OAX,San Simón Zahuatlán
sat_municipio_2241,353,OAX,Santa Ana
sat_municipio_2242,354,OAX,Santa Ana Ateixtlahuaca
sat_municipio_2243,355,OAX,Santa Ana Cuauhtémoc
sat_municipio_2244,356,OAX,Santa Ana del Valle
sat_municipio_2245,357,OAX,Santa Ana Tavela
sat_municipio_2246,358,OAX,Santa Ana Tlapacoyan
sat_municipio_2247,359,OAX,Santa Ana Yareni
sat_municipio_2248,360,OAX,Santa Ana Zegache
sat_municipio_2249,361,OAX,Santa Catalina Quierí
sat_municipio_2250,362,OAX,Santa Catarina Cuixtla
sat_municipio_2251,363,OAX,Santa Catarina Ixtepeji
sat_municipio_2252,364,OAX,Santa Catarina Juquila
sat_municipio_2253,365,OAX,Santa Catarina Lachatao
sat_municipio_2254,366,OAX,Santa Catarina Loxicha
sat_municipio_2255,367,OAX,Santa Catarina Mechoacán
sat_municipio_2256,368,OAX,Santa Catarina Minas
sat_municipio_2257,369,OAX,Santa Catarina Quiané
sat_municipio_2258,370,OAX,Santa Catarina Tayata
sat_municipio_2259,371,OAX,Santa Catarina Ticuá
sat_municipio_2260,372,OAX,Santa Catarina Yosonotú
sat_municipio_2261,373,OAX,Santa Catarina Zapoquila
sat_municipio_2262,374,OAX,Santa Cruz Acatepec
sat_municipio_2263,375,OAX,Santa Cruz Amilpas
sat_municipio_2264,376,OAX,Santa Cruz de Bravo
sat_municipio_2265,377,OAX,Santa Cruz Itundujia
sat_municipio_2266,378,OAX,Santa Cruz Mixtepec
sat_municipio_2267,379,OAX,Santa Cruz Nundaco
sat_municipio_2268,380,OAX,Santa Cruz Papalutla
sat_municipio_2269,381,OAX,Santa Cruz Tacache de Mina
sat_municipio_2270,382,OAX,Santa Cruz Tacahua
sat_municipio_2271,383,OAX,Santa Cruz Tayata
sat_municipio_2272,384,OAX,Santa Cruz Xitla
sat_municipio_2273,385,OAX,Santa Cruz Xoxocotlán
sat_municipio_2274,386,OAX,Santa Cruz Zenzontepec
sat_municipio_2275,387,OAX,Santa Gertrudis
sat_municipio_2276,388,OAX,Santa Inés del Monte
sat_municipio_2277,389,OAX,Santa Inés Yatzeche
sat_municipio_2278,390,OAX,Santa Lucía del Camino
sat_municipio_2279,391,OAX,Santa Lucía Miahuatlán
sat_municipio_2280,392,OAX,Santa Lucía Monteverde
sat_municipio_2281,393,OAX,Santa Lucía Ocotlán
sat_municipio_2282,394,OAX,Santa María Alotepec
sat_municipio_2283,395,OAX,Santa María Apazco
sat_municipio_2284,396,OAX,Santa María la Asunción
sat_municipio_2285,397,OAX,Heroica Ciudad de Tlaxiaco
sat_municipio_2286,398,OAX,Ayoquezco de Aldama
sat_municipio_2287,399,OAX,Santa María Atzompa
sat_municipio_2288,400,OAX,Santa María Camotlán
sat_municipio_2289,401,OAX,Santa María Colotepec
sat_municipio_2290,402,OAX,Santa María Cortijo
sat_municipio_2291,403,OAX,Santa María Coyotepec
sat_municipio_2292,404,OAX,Santa María Chachoápam
sat_municipio_2293,405,OAX,Villa de Chilapa de Díaz
sat_municipio_2294,406,OAX,Santa María Chilchotla
sat_municipio_2295,407,OAX,Santa María Chimalapa
sat_municipio_2296,408,OAX,Santa María del Rosario
sat_municipio_2297,409,OAX,Santa María del Tule
sat_municipio_2298,410,OAX,Santa María Ecatepec
sat_municipio_2299,411,OAX,Santa María Guelacé
sat_municipio_2300,412,OAX,Santa María Guienagati
sat_municipio_2301,413,OAX,Santa María Huatulco
sat_municipio_2302,414,OAX,Santa María Huazolotitlán
sat_municipio_2303,415,OAX,Santa María Ipalapa
sat_municipio_2304,416,OAX,Santa María Ixcatlán
sat_municipio_2305,417,OAX,Santa María Jacatepec
sat_municipio_2306,418,OAX,Santa María Jalapa del Marqués
sat_municipio_2307,419,OAX,Santa María Jaltianguis
sat_municipio_2308,420,OAX,Santa María Lachixío
sat_municipio_2309,421,OAX,Santa María Mixtequilla
sat_municipio_2310,422,OAX,Santa María Nativitas
